I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
107,162,55,-134,26,109,-123,-26,-35,-50,-119,-63
108,164,56,-136,26,110,-123,-25,-31,-44,-115,-61
109,165,56,-137,27,111,-125,-27,-28,-41,-113,-60
109,164,55,-136,27,110,-127,-29,-28,-39,-112,-59
109,162,53,-135,28,108,-128,-30,-27,-36,-111,-57
109,161,52,-135,29,107,-129,-30,-26,-33,-109,-56
110,161,51,-135,30,106,-130,-30,-25,-29,-107,-54
110,163,53,-136,29,108,-130,-30,-24,-25,-104,-52
111,168,57,-139,27,113,-130,-29,-22,-20,-100,-50
113,173,60,-143,27,117,-130,-29,-19,-15,-96,-49
115,177,62,-146,27,120,-130,-29,-18,-12,-95,-48
115,179,64,-147,26,122,-131,-31,-18,-11,-93,-48
115,179,64,-147,26,122,-133,-33,-20,-11,-94,-47
114,177,63,-145,26,120,-135,-36,-22,-11,-94,-46
114,174,60,-144,27,117,-137,-38,-24,-12,-95,-46
113,171,58,-142,28,115,-137,-39,-26,-12,-94,-46
112,169,57,-140,28,113,-137,-40,-29,-13,-95,-45
112,170,58,-141,27,114,-138,-42,-31,-15,-96,-45
112,173,61,-142,26,117,-138,-43,-33,-17,-96,-45
112,175,63,-143,25,119,-137,-42,-35,-18,-96,-45
112,177,65,-144,24,121,-138,-44,-38,-23,-98,-47
111,178,67,-144,22,123,-138,-46,-42,-29,-102,-49
110,174,64,-142,23,119,-138,-47,-45,-35,-105,-51
108,169,61,-138,24,115,-140,-50,-52,-44,-110,-53
106,164,58,-135,24,111,-141,-53,-60,-53,-116,-57
103,158,55,-130,24,107,-141,-55,-66,-61,-121,-59
101,153,52,-127,25,103,-140,-55,-71,-68,-125,-60
100,151,51,-125,25,101,-141,-56,-77,-76,-129,-63
99,151,52,-125,24,102,-141,-57,-83,-83,-134,-67
98,151,53,-124,23,102,-139,-58,-88,-91,-139,-70
97,150,53,-123,22,102,-137,-58,-93,-98,-142,-73
95,148,53,-121,21,101,-138,-59,-98,-107,-147,-76
93,143,50,-118,22,97,-137,-60,-104,-116,-153,-78
91,137,46,-114,23,92,-138,-62,-113,-127,-160,-83
88,130,42,-109,23,86,-136,-63,-119,-135,-165,-85
86,123,37,-104,25,80,-135,-65,-126,-143,-170,-88
83,118,35,-100,24,77,-134,-65,-132,-151,-175,-90
82,116,34,-99,24,75,-133,-66,-137,-158,-179,-94
81,116,35,-98,23,76,-131,-65,-141,-164,-182,-96
80,116,36,-98,22,76,-130,-65,-145,-169,-185,-99
80,116,36,-98,22,76,-129,-65,-150,-174,-187,-102
78,114,36,-96,21,75,-129,-65,-153,-181,-192,-105
77,110,33,-93,22,72,-130,-67,-157,-188,-196,-107
75,105,30,-90,23,68,-131,-68,-163,-195,-201,-110
73,100,27,-86,23,64,-130,-69,-168,-200,-205,-112
71,94,23,-82,24,59,-130,-70,-173,-206,-209,-114
69,90,21,-79,24,56,-128,-70,-176,-210,-211,-115
69,88,19,-78,25,54,-126,-68,-178,-211,-212,-116
69,90,21,-79,24,56,-125,-68,-180,-214,-214,-118
69,92,23,-80,23,58,-123,-66,-181,-215,-214,-119
69,93,24,-81,23,59,-123,-67,-183,-218,-216,-121
69,93,24,-81,23,59,-124,-67,-185,-221,-218,-122
68,90,22,-79,23,56,-124,-68,-186,-224,-220,-123
"
		66","
		87","
		21","
		-76","
		23","
		54","
		-125","
		-70","
		-190","
		-228","
		-223","
		-125"
65,82,17,-73,24,50,-125,-71,-193,-231,-225,-126
63,78,15,-70,24,47,-124,-71,-196,-233,-227,-126
62,75,13,-68,25,44,-122,-71,-197,-234,-227,-125
62,74,12,-68,25,43,-122,-70,-198,-234,-228,-126
62,77,15,-69,24,46,-121,-69,-199,-234,-228,-127
62,80,18,-71,22,49,-120,-68,-198,-234,-227,-128
63,82,19,-72,22,51,-119,-68,-197,-234,-226,-128
63,82,19,-72,22,51,-120,-67,-197,-236,-227,-128
62,80,18,-71,22,49,-121,-69,-199,-238,-229,-129
61,77,16,-69,23,47,-122,-70,-201,-240,-230,-130
60,74,14,-67,23,44,-122,-70,-203,-241,-231,-129
59,70,11,-64,24,41,-122,-71,-205,-243,-233,-129
59,68,9,-63,25,39,-121,-71,-206,-243,-233,-129
59,69,10,-64,25,40,-120,-69,-205,-242,-232,-129
59,73,14,-66,23,44,-119,-69,-204,-243,-232,-129
60,76,16,-68,22,46,-118,-68,-203,-242,-231,-129
60,79,19,-69,21,49,-118,-67,-203,-241,-231,-129
61,80,19,-70,21,50,-118,-68,-204,-243,-231,-130
61,79,18,-70,22,49,-118,-68,-203,-243,-231,-130
60,76,16,-68,22,46,-119,-69,-204,-245,-233,-131
59,72,13,-65,23,43,-120,-70,-205,-247,-233,-130
57,69,12,-63,23,41,-121,-70,-206,-248,-234,-130
56,67,11,-61,23,39,-120,-69,-206,-247,-234,-130
56,69,13,-62,22,41,-119,-68,-205,-246,-233,-129
57,72,15,-64,21,44,-119,-69,-205,-246,-233,-130
58,74,16,-66,21,45,-118,-68,-204,-244,-232,-129
59,77,18,-68,21,48,-117,-67,-202,-244,-231,-129
60,78,18,-69,21,48,-117,-68,-202,-245,-230,-129
59,78,19,-68,20,49,-117,-67,-202,-245,-230,-129
58,76,18,-67,20,47,-118,-68,-203,-245,-231,-129
57,73,16,-65,21,45,-119,-69,-204,-246,-233,-129
56,71,15,-63,21,43,-119,-70,-204,-247,-234,-129
56,70,14,-63,21,42,-119,-70,-205,-247,-234,-129
57,71,14,-64,22,43,-118,-68,-204,-245,-232,-128
58,73,15,-65,22,44,-117,-67,-202,-244,-231,-127
59,77,18,-68,21,48,-116,-67,-201,-244,-230,-127
60,80,20,-70,20,50,-116,-66,-199,-242,-229,-126
60,81,21,-70,20,51,-117,-67,-199,-243,-229,-127
59,81,22,-70,19,52,-118,-67,-199,-244,-228,-126
58,79,21,-68,19,50,-118,-68,-200,-245,-229,-126
58,76,18,-67,20,47,-119,-69,-200,-245,-230,-126
58,74,16,-66,21,45,-120,-70,-202,-246,-231,-126
58,73,15,-65,22,44,-120,-69,-202,-246,-231,-125
58,73,15,-65,22,44,-118,-68,-201,-245,-230,-125
59,76,17,-67,21,47,-118,-68,-202,-245,-230,-125
60,79,19,-69,21,49,-118,-67,-201,-243,-228,-125
60,82,22,-71,19,52,-118,-66,-200,-243,-226,-125
60,84,24,-72,18,54,-118,-67,-199,-243,-227,-125
61,84,23,-72,19,54,-119,-68,-199,-244,-227,-125
60,81,21,-70,20,51,-120,-69,-201,-246,-228,-124
60,78,18,-69,21,48,-121,-70,-202,-247,-230,-125
59,75,16,-67,22,46,-120,-70,-202,-247,-229,-124
58,74,16,-66,21,45,-120,-70,-203,-248,-229,-124
59,75,16,-67,22,46,-119,-68,-203,-247,-228,-123
60,77,17,-68,22,47,-119,-67,-201,-246,-227,-123
61,80,19,-70,21,50,-119,-67,-200,-246,-226,-124
61,83,22,-72,20,53,-119,-65,-199,-246,-225,-123
61,84,23,-72,19,54,-118,-65,-198,-245,-225,-123
61,83,22,-72,20,53,-119,-67,-199,-246,-226,-124
60,81,21,-70,20,51,-120,-69,-201,-248,-228,-124
58,78,20,-68,19,49,-121,-69,-202,-249,-228,-124
57,75,18,-66,20,47,-121,-70,-203,-250,-229,-124
57,74,17,-65,20,46,-120,-69,-203,-249,-228,-123
58,75,17,-66,21,46,-120,-69,-204,-249,-228,-123
60,77,17,-68,22,47,-119,-67,-203,-247,-227,-123
61,80,19,-70,21,50,-119,-67,-202,-246,-226,-123
61,83,22,-72,20,53,-119,-66,-201,-246,-225,-123
62,84,22,-73,20,53,-120,-65,-200,-245,-225,-123
61,84,23,-72,19,54,-121,-67,-201,-247,-226,-124
61,81,20,-71,21,51,-121,-68,-202,-249,-227,-125
60,77,17,-68,22,47,-120,-69,-203,-249,-227,-124
59,74,15,-66,22,45,-120,-69,-204,-250,-228,-124
59,72,13,-65,23,43,-119,-69,-205,-250,-228,-123
59,73,14,-66,23,44,-119,-68,-206,-250,-228,-123
59,76,17,-67,21,47,-118,-67,-205,-250,-227,-123
60,78,18,-69,21,48,-118,-67,-204,-249,-226,-123
60,81,21,-70,20,51,-119,-67,-203,-248,-225,-123
61,82,21,-71,20,52,-118,-66,-201,-248,-225,-123
60,82,22,-71,19,52,-119,-67,-203,-249,-227,-124
59,78,19,-68,20,49,-119,-68,-204,-250,-227,-124
58,74,16,-66,21,45,-120,-69,-206,-252,-229,-125
57,71,14,-64,22,43,-119,-69,-207,-252,-229,-124
57,70,13,-63,22,42,-119,-70,-208,-253,-229,-124
58,70,12,-64,23,41,-118,-69,-209,-252,-228,-123
58,73,15,-65,22,44,-118,-68,-208,-252,-228,-124
59,76,17,-67,21,47,-119,-68,-208,-252,-228,-124
59,78,19,-68,20,49,-117,-67,-206,-251,-226,-123
60,79,19,-69,21,49,-118,-67,-207,-252,-227,-125
59,78,19,-68,20,49,-118,-67,-206,-252,-228,-125
58,75,17,-66,21,46,-119,-69,-208,-253,-229,-126
57,72,15,-64,21,44,-120,-70,-209,-255,-230,-126
57,70,13,-63,22,42,-120,-71,-211,-255,-232,-126
56,68,12,-62,22,40,-119,-71,-211,-255,-232,-126
56,68,12,-62,22,40,-119,-70,-212,-255,-232,-125
57,70,13,-63,22,42,-118,-69,-212,-255,-231,-125
59,73,14,-66,23,44,-118,-68,-211,-255,-231,-126
59,75,16,-67,22,46,-116,-67,-209,-253,-229,-125
59,76,17,-67,21,47,-117,-68,-210,-254,-229,-127
57,76,19,-66,19,48,-116,-69,-211,-254,-230,-127
56,72,16,-64,20,44,-117,-69,-211,-255,-231,-127
56,68,12,-62,22,40,-118,-70,-213,-257,-232,-127
56,66,10,-61,23,38,-118,-70,-214,-258,-233,-127
56,65,9,-60,24,37,-118,-70,-215,-258,-234,-127
56,66,10,-61,23,38,-117,-69,-215,-258,-233,-126
56,68,12,-62,22,40,-117,-69,-215,-258,-232,-126
57,70,13,-63,22,42,-116,-68,-214,-257,-232,-126
58,73,15,-65,22,44,-116,-68,-212,-257,-231,-126
59,74,15,-66,22,45,-116,-68,-212,-257,-231,-127
58,74,16,-66,21,45,-116,-70,-213,-258,-232,-128
57,71,14,-64,22,43,-116,-70,-213,-258,-232,-127
56,67,11,-61,23,39,-118,-71,-215,-260,-233,-127
56,64,8,-60,24,36,-119,-72,-217,-261,-234,-127
55,62,7,-58,24,35,-119,-72,-218,-261,-234,-127
54,62,8,-58,23,35,-118,-71,-217,-260,-233,-127
55,64,9,-59,23,37,-116,-69,-217,-259,-233,-127
57,68,11,-62,23,40,-116,-68,-217,-259,-232,-128
57,71,14,-64,22,43,-115,-67,-215,-258,-231,-128
57,72,15,-64,21,44,-118,-69,-215,-259,-232,-128
56,71,15,-63,21,43,-118,-70,-215,-259,-233,-128
56,69,13,-62,22,41,-118,-71,-216,-260,-234,-129
55,65,10,-60,23,38,-118,-72,-218,-262,-235,-129
55,62,7,-58,24,35,-118,-73,-219,-263,-236,-129
55,61,6,-58,25,34,-117,-71,-219,-262,-235,-128
55,61,6,-58,25,34,-116,-70,-219,-261,-234,-127
56,64,8,-60,24,36,-116,-71,-219,-262,-234,-128
56,67,11,-61,23,39,-115,-70,-217,-261,-233,-128
57,69,12,-63,23,41,-115,-69,-216,-260,-233,-128
58,71,13,-64,23,42,-116,-69,-216,-260,-233,-129
57,70,13,-63,22,42,-116,-69,-217,-261,-233,-129
55,68,13,-61,21,41,-118,-71,-218,-262,-235,-129
54,64,10,-59,22,37,-118,-72,-219,-263,-235,-128
54,60,6,-57,24,33,-119,-72,-220,-264,-236,-129
53,58,5,-55,24,32,-118,-72,-221,-264,-235,-128
54,60,6,-57,24,33,-118,-71,-220,-264,-235,-128
55,62,7,-58,24,35,-117,-70,-219,-263,-234,-128
57,65,8,-61,25,37,-116,-69,-218,-262,-233,-128
57,69,12,-63,23,41,-116,-69,-218,-262,-233,-129
58,70,12,-64,23,41,-115,-68,-216,-260,-232,-128
57,70,13,-63,22,42,-116,-69,-217,-262,-233,-129
56,67,11,-61,23,39,-117,-70,-219,-263,-234,-130
55,63,8,-59,24,36,-117,-71,-220,-263,-235,-129
54,60,6,-57,24,33,-118,-72,-221,-264,-236,-129
54,59,5,-56,25,32,-118,-71,-222,-264,-236,-128
55,59,4,-57,26,32,-118,-72,-222,-264,-236,-129
55,61,6,-58,25,34,-116,-70,-220,-263,-235,-128
56,64,8,-60,24,36,-116,-70,-219,-263,-234,-129
56,67,11,-61,23,39,-115,-68,-218,-262,-233,-129
57,68,11,-62,23,40,-115,-68,-216,-261,-232,-128
56,68,12,-62,22,40,-117,-70,-218,-263,-234,-129
55,66,11,-60,22,39,-117,-71,-219,-263,-234,-130
55,63,8,-59,24,36,-118,-72,-221,-264,-235,-129
55,59,4,-57,26,32,-118,-72,-222,-265,-236,-129
54,58,4,-56,25,31,-118,-72,-222,-265,-236,-129
54,58,4,-56,25,31,-117,-71,-222,-265,-236,-129
54,60,6,-57,24,33,-116,-70,-221,-264,-235,-128
55,63,8,-59,24,36,-115,-69,-219,-262,-233,-128
56,66,10,-61,23,38,-115,-68,-218,-261,-232,-128
56,68,12,-62,22,40,-115,-68,-217,-262,-232,-128
56,67,11,-61,23,39,-116,-70,-218,-262,-233,-130
56,65,9,-60,24,37,-117,-71,-219,-263,-234,-130
55,62,7,-58,24,35,-117,-72,-221,-264,-235,-130
54,59,5,-56,25,32,-116,-72,-221,-264,-235,-129
53,57,4,-55,25,31,-116,-72,-221,-264,-235,-128
52,57,5,-54,24,31,-116,-71,-222,-264,-235,-128
53,59,6,-56,24,33,-115,-70,-221,-263,-234,-128
55,62,7,-58,24,35,-115,-71,-220,-263,-234,-129
55,65,10,-60,23,38,-115,-70,-219,-262,-233,-129
55,67,12,-61,22,40,-115,-69,-218,-262,-232,-129
54,66,12,-60,21,39,-115,-69,-218,-262,-233,-130
54,64,10,-59,22,37,-116,-70,-219,-263,-234,-130
54,62,8,-58,23,35,-117,-71,-221,-264,-236,-129
54,59,5,-56,25,32,-117,-72,-222,-265,-237,-129
53,57,4,-55,25,31,-117,-72,-222,-265,-236,-128
54,58,4,-56,25,31,-117,-72,-223,-265,-235,-128
54,60,6,-57,24,33,-116,-70,-221,-264,-235,-128
55,62,7,-58,24,35,-115,-70,-220,-263,-234,-128
56,65,9,-60,24,37,-115,-69,-219,-262,-232,-129
57,67,10,-62,24,39,-115,-69,-218,-262,-232,-129
56,67,11,-61,23,39,-116,-69,-219,-262,-234,-130
55,64,9,-59,23,37,-116,-70,-220,-263,-234,-130
54,61,7,-57,24,34,-118,-72,-222,-265,-235,-130
53,58,5,-55,24,32,-118,-73,-223,-266,-236,-129
52,56,4,-54,24,30,-118,-72,-223,-266,-235,-129
52,56,4,-54,24,30,-117,-72,-222,-265,-235,-129
53,58,5,-55,24,32,-116,-71,-221,-264,-234,-129
54,62,8,-58,23,35,-114,-69,-219,-262,-233,-128
54,65,11,-59,22,38,-114,-68,-218,-261,-232,-128
55,66,11,-60,22,39,-115,-69,-219,-262,-233,-130
54,66,12,-60,21,39,-116,-70,-220,-263,-234,-130
54,64,10,-59,22,37,-117,-71,-220,-263,-234,-130
53,62,9,-57,22,36,-117,-72,-221,-264,-235,-129
53,59,6,-56,24,33,-117,-72,-223,-266,-236,-129
52,56,4,-54,24,30,-116,-72,-223,-266,-235,-128
53,56,3,-54,25,30,-115,-71,-222,-265,-235,-127
54,59,5,-56,25,32,-114,-70,-221,-264,-234,-127
55,63,8,-59,24,36,-113,-69,-220,-264,-234,-128
56,65,9,-60,24,37,-113,-69,-219,-263,-234,-128
56,67,11,-61,23,39,-114,-69,-218,-263,-234,-129
56,67,11,-61,23,39,-115,-70,-219,-263,-234,-130
55,64,9,-59,23,37,-115,-70,-220,-264,-234,-129
54,61,7,-57,24,34,-117,-71,-221,-265,-235,-130
53,59,6,-56,24,33,-117,-72,-223,-266,-236,-130
52,57,5,-54,24,31,-117,-72,-223,-265,-235,-129
53,56,3,-54,25,30,-116,-71,-223,-265,-235,-129
54,59,5,-56,25,32,-115,-70,-221,-264,-234,-128
55,62,7,-58,24,35,-115,-70,-220,-264,-233,-128
55,65,10,-60,23,38,-114,-69,-219,-262,-233,-128
55,66,11,-60,22,39,-114,-68,-218,-262,-232,-128
55,66,11,-60,22,39,-115,-70,-219,-263,-233,-129
54,64,10,-59,22,37,-116,-71,-219,-264,-234,-129
54,61,7,-57,24,34,-117,-71,-220,-264,-235,-130
53,59,6,-56,24,33,-117,-72,-222,-265,-235,-129
53,58,5,-55,24,32,-117,-72,-223,-266,-235,-129
54,58,4,-56,25,31,-116,-71,-222,-265,-235,-128
54,60,6,-57,24,33,-115,-70,-222,-265,-235,-128
55,62,7,-58,24,35,-114,-70,-221,-264,-234,-128
55,64,9,-59,23,37,-114,-68,-219,-262,-232,-128
56,66,10,-61,23,38,-115,-68,-219,-262,-232,-129
55,66,11,-60,22,39,-116,-69,-218,-263,-233,-129
54,64,10,-59,22,37,-116,-70,-219,-263,-234,-129
53,60,7,-56,23,34,-116,-70,-220,-264,-234,-129
53,57,4,-55,25,31,-116,-71,-222,-265,-235,-128
53,55,2,-54,26,29,-117,-72,-223,-266,-235,-129
53,56,3,-54,25,30,-116,-71,-223,-265,-235,-128
54,58,4,-56,25,31,-115,-70,-223,-264,-234,-128
55,60,5,-57,25,33,-114,-69,-221,-263,-233,-127
56,63,7,-59,25,35,-113,-68,-218,-262,-232,-127
56,66,10,-61,23,38,-113,-67,-217,-262,-231,-128
56,66,10,-61,23,38,-114,-68,-217,-262,-232,-128
55,63,8,-59,24,36,-115,-69,-219,-263,-233,-128
54,60,6,-57,24,33,-116,-71,-221,-265,-235,-129
53,57,4,-55,25,31,-116,-71,-221,-265,-234,-128
52,56,4,-54,24,30,-117,-72,-222,-266,-235,-128
53,56,3,-54,25,30,-115,-71,-222,-265,-234,-127
54,58,4,-56,25,31,-114,-69,-221,-264,-233,-127
55,61,6,-58,25,34,-114,-68,-220,-263,-232,-126
55,64,9,-59,23,37,-114,-67,-219,-262,-231,-126
55,65,10,-60,23,38,-114,-67,-218,-262,-232,-127
56,64,8,-60,24,36,-116,-69,-218,-263,-233,-129
55,62,7,-58,24,35,-116,-70,-219,-263,-233,-129
54,59,5,-56,25,32,-116,-70,-220,-263,-233,-128
53,56,3,-54,25,30,-116,-70,-221,-265,-234,-128
51,54,3,-52,24,29,-115,-70,-222,-265,-234,-127
52,54,2,-53,25,28,-114,-70,-222,-264,-234,-127
53,57,4,-55,25,31,-114,-69,-221,-263,-233,-127
54,60,6,-57,24,33,-114,-68,-220,-263,-232,-127
54,63,9,-58,23,36,-113,-67,-219,-262,-231,-127
54,64,10,-59,22,37,-113,-67,-217,-261,-230,-126
54,64,10,-59,22,37,-114,-68,-217,-262,-231,-127
54,61,7,-57,24,34,-115,-69,-219,-263,-232,-128
53,58,5,-55,24,32,-116,-71,-221,-265,-234,-128
52,55,3,-53,25,29,-115,-71,-222,-265,-233,-127
52,53,1,-52,26,27,-116,-71,-222,-265,-234,-127
52,54,2,-53,25,28,-115,-70,-221,-264,-233,-126
53,56,3,-54,25,30,-114,-68,-220,-263,-232,-126
54,59,5,-56,25,32,-113,-67,-219,-262,-231,-125
54,62,8,-58,23,35,-112,-66,-218,-261,-230,-125
54,63,9,-58,23,36,-113,-66,-217,-261,-229,-126
54,63,9,-58,23,36,-113,-68,-218,-262,-231,-127
53,61,8,-57,23,35,-114,-69,-218,-263,-232,-128
52,59,7,-55,23,33,-115,-70,-220,-264,-234,-128
52,56,4,-54,24,30,-116,-70,-221,-265,-234,-128
52,54,2,-53,25,28,-116,-70,-222,-264,-234,-127
52,53,1,-52,26,27,-116,-70,-221,-264,-233,-126
53,56,3,-54,25,30,-115,-69,-221,-264,-232,-126
53,59,6,-56,24,33,-114,-67,-219,-263,-231,-126
54,61,7,-57,24,34,-113,-67,-218,-262,-230,-126
54,63,9,-58,23,36,-112,-67,-216,-261,-230,-127
54,62,8,-58,23,35,-113,-66,-216,-261,-230,-126
54,60,6,-57,24,33,-115,-69,-218,-263,-232,-128
53,58,5,-55,24,32,-116,-71,-220,-264,-234,-128
52,55,3,-53,25,29,-115,-70,-221,-264,-233,-127
51,52,1,-51,25,27,-115,-70,-221,-264,-232,-126
51,53,2,-52,25,28,-114,-69,-220,-264,-232,-125
52,55,3,-53,25,29,-113,-68,-219,-262,-231,-125
53,57,4,-55,25,31,-112,-66,-218,-260,-230,-125
53,60,7,-56,23,34,-111,-66,-217,-260,-228,-126
54,61,7,-57,24,34,-112,-66,-216,-260,-229,-126
54,62,8,-58,23,35,-112,-66,-216,-260,-230,-127
53,61,8,-57,23,35,-114,-68,-217,-263,-231,-127
52,57,5,-54,24,31,-114,-68,-218,-263,-231,-126
51,54,3,-52,24,29,-115,-69,-220,-264,-232,-126
51,52,1,-51,25,27,-115,-69,-220,-263,-231,-126
52,53,1,-52,26,27,-115,-69,-221,-264,-231,-126
53,54,1,-53,26,28,-113,-67,-219,-262,-230,-125
53,57,4,-55,25,31,-112,-66,-218,-260,-229,-125
54,60,6,-57,24,33,-112,-66,-217,-261,-229,-126
54,62,8,-58,23,35,-111,-65,-216,-260,-228,-126
53,62,9,-57,22,36,-112,-66,-216,-261,-229,-126
52,60,8,-56,22,34,-113,-67,-217,-262,-230,-126
51,57,6,-54,23,32,-114,-69,-219,-263,-231,-127
50,54,4,-52,23,29,-114,-69,-219,-263,-231,-126
50,52,2,-51,24,27,-115,-70,-221,-264,-231,-126
51,52,1,-51,25,27,-114,-69,-221,-263,-231,-126
52,53,1,-52,26,27,-113,-68,-220,-262,-231,-126
53,56,3,-54,25,30,-112,-66,-218,-261,-229,-126
53,59,6,-56,24,33,-111,-66,-216,-260,-228,-125
54,61,7,-57,24,34,-111,-66,-215,-260,-228,-125
53,62,9,-57,22,36,-111,-66,-215,-260,-228,-125
"
		53","
		60","
		7","
		-56","
		23","
		34","
		-112","
		-66","
		-217","
		-261","
		-229","
		-125"
52,57,5,-54,24,31,-114,-68,-219,-263,-230,-126
51,54,3,-52,24,29,-115,-69,-220,-263,-231,-126
50,51,1,-50,25,26,-114,-68,-220,-262,-230,-125
50,51,1,-50,25,26,-113,-67,-220,-262,-230,-125
51,53,2,-52,25,28,-112,-66,-218,-261,-229,-125
53,57,4,-55,25,31,-112,-66,-217,-261,-229,-125
54,60,6,-57,24,33,-111,-66,-215,-260,-229,-125
54,62,8,-58,23,35,-110,-64,-214,-260,-228,-125
53,61,8,-57,23,35,-111,-66,-215,-261,-229,-125
53,59,6,-56,24,33,-113,-67,-217,-262,-230,-126
52,56,4,-54,24,30,-114,-68,-219,-263,-230,-126
51,53,2,-52,25,28,-114,-68,-219,-262,-230,-124
50,52,2,-51,24,27,-115,-69,-220,-263,-231,-125
50,52,2,-51,24,27,-115,-68,-220,-262,-231,-124
51,54,3,-52,24,29,-114,-67,-220,-262,-230,-125
52,56,4,-54,24,30,-112,-66,-218,-261,-229,-125
53,59,6,-56,24,33,-111,-65,-216,-260,-227,-126
53,62,9,-57,22,36,-111,-65,-215,-260,-226,-126
53,62,9,-57,22,36,-111,-66,-215,-260,-227,-126
52,59,7,-55,23,33,-112,-68,-217,-261,-229,-127
51,55,4,-53,24,30,-113,-68,-218,-261,-229,-126
51,52,1,-51,25,27,-113,-68,-219,-262,-230,-125
50,51,1,-50,25,26,-113,-67,-219,-261,-230,-124
49,50,1,-49,24,26,-112,-67,-219,-261,-229,-124
50,53,3,-51,24,28,-111,-67,-218,-260,-229,-124
51,56,5,-53,23,31,-110,-65,-216,-259,-228,-125
51,58,7,-54,22,33,-109,-64,-215,-259,-227,-125
51,60,9,-55,21,35,-110,-65,-215,-259,-226,-125
51,60,9,-55,21,35,-111,-65,-214,-258,-227,-125
51,59,8,-55,22,34,-111,-65,-215,-259,-228,-125
51,56,5,-53,23,31,-112,-66,-217,-260,-228,-125
50,52,2,-51,24,27,-112,-68,-219,-261,-229,-125
49,51,2,-50,24,27,-112,-67,-218,-260,-229,-124
49,52,3,-50,23,28,-111,-66,-217,-260,-228,-124
50,53,3,-51,24,28,-111,-66,-217,-259,-228,-123
51,56,5,-53,23,31,-110,-65,-215,-258,-227,-123
52,59,7,-55,23,33,-111,-65,-215,-259,-227,-124
52,60,8,-56,22,34,-110,-65,-213,-258,-225,-124
52,60,8,-56,22,34,-111,-65,-214,-258,-226,-125
52,58,6,-55,23,32,-111,-65,-215,-259,-227,-125
50,56,6,-53,22,31,-112,-67,-216,-260,-228,-125
49,53,4,-51,23,29,-112,-68,-217,-260,-228,-125
49,51,2,-50,24,27,-111,-67,-218,-260,-228,-124
49,51,2,-50,24,27,-111,-66,-217,-260,-228,-123
50,53,3,-51,24,28,-110,-65,-217,-260,-227,-123
51,55,4,-53,24,30,-110,-64,-215,-259,-226,-123
51,58,7,-54,22,33,-110,-64,-214,-258,-226,-123
52,60,8,-56,22,34,-110,-64,-214,-257,-226,-124
51,60,9,-55,21,35,-110,-64,-214,-258,-225,-125
51,58,7,-54,22,33,-110,-65,-215,-259,-226,-124
50,56,6,-53,22,31,-111,-65,-216,-259,-227,-124
50,53,3,-51,24,28,-112,-66,-217,-260,-228,-124
49,51,2,-50,24,27,-112,-66,-217,-260,-228,-123
49,51,2,-50,24,27,-111,-66,-217,-260,-228,-123
50,52,2,-51,24,27,-110,-66,-217,-259,-227,-123
51,55,4,-53,24,30,-110,-65,-216,-258,-226,-123
51,58,7,-54,22,33,-109,-63,-214,-257,-225,-123
52,60,8,-56,22,34,-109,-63,-213,-257,-225,-124
51,61,10,-56,21,36,-110,-63,-213,-257,-225,-124
50,58,8,-54,21,33,-110,-65,-214,-258,-225,-124
49,55,6,-52,22,31,-110,-65,-215,-259,-226,-123
49,52,3,-50,23,28,-111,-66,-216,-260,-227,-123
49,50,1,-49,24,26,-112,-67,-217,-260,-227,-123
49,50,1,-49,24,26,-111,-66,-217,-259,-227,-123
50,53,3,-51,24,28,-110,-65,-216,-259,-226,-123
52,55,3,-53,25,29,-109,-64,-215,-258,-224,-122
52,58,6,-55,23,32,-108,-63,-214,-257,-224,-123
53,60,7,-56,23,34,-108,-63,-213,-256,-225,-124
52,59,7,-55,23,33,-109,-64,-212,-257,-226,-124
51,57,6,-54,23,32,-110,-65,-214,-258,-226,-124
50,55,5,-52,23,30,-111,-66,-216,-259,-227,-124
50,52,2,-51,24,27,-112,-67,-217,-260,-228,-124
49,50,1,-49,24,26,-111,-67,-217,-260,-227,-123
49,49,0,-49,25,25,-110,-65,-216,-258,-225,-121
50,51,1,-50,25,26,-110,-64,-215,-258,-225,-122
51,54,3,-52,24,29,-110,-64,-215,-258,-225,-123
52,57,5,-54,24,31,-109,-64,-213,-257,-224,-123
53,60,7,-56,23,34,-109,-63,-212,-256,-224,-123
53,61,8,-57,23,35,-110,-64,-212,-258,-224,-124
52,58,6,-55,23,32,-110,-64,-213,-257,-224,-123
51,55,4,-53,24,30,-111,-66,-215,-258,-226,-124
50,52,2,-51,24,27,-112,-66,-217,-259,-227,-124
50,50,0,-50,25,25,-112,-66,-217,-259,-227,-123
50,48,-2,-49,26,23,-111,-65,-216,-258,-225,-122
51,50,-1,-50,26,25,-110,-64,-215,-258,-224,-122
52,53,1,-52,26,27,-110,-64,-215,-258,-224,-123
52,56,4,-54,24,30,-109,-64,-213,-257,-224,-123
52,57,5,-54,24,31,-108,-63,-212,-256,-223,-123
52,58,6,-55,23,32,-109,-63,-212,-256,-223,-123
52,57,5,-54,24,31,-110,-64,-213,-257,-224,-124
51,55,4,-53,24,30,-111,-65,-215,-258,-225,-124
50,52,2,-51,24,27,-113,-66,-216,-259,-226,-123
50,49,-1,-49,26,24,-113,-66,-216,-259,-226,-123
50,49,-1,-49,26,24,-112,-65,-216,-258,-226,-122
